id,codigo,nome,preco,estoque,fabricante,descricao,ativado,marca,departamento
980,9580,CHRISTIAN DIOR HYPNOTIC EDT FEM 100ML,80,1,,"<p><span style=""color: #3a3d41; font-family: &#039;Open Sans&#039;, sans-serif; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">- Topo: Damasco, ameixa e coco.&nbsp;</span><br style=""box-sizing: border-box; color: #3a3d41; font-family: &#039;Open Sans&#039;, sans-serif; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial;"" /><span style=""color: #3a3d41; font-family: &#039;Open Sans&#039;, sans-serif; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">- Cora&ccedil;&atilde;o: Tuberosa, jasmin, l&iacute;rio-do-vale, rosa, pau-brasil e alcar&aacute;via.&nbsp;</span><br style=""box-sizing: border-box; color: #3a3d41; font-family: &#039;Open Sans&#039;, sans-serif; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial;"" /><span style=""color: #3a3d41; font-family: &#039;Open Sans&#039;, sans-serif; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">- Fundo: S&acirc;ndalo, am&ecirc;ndoa, baunilha e alm&iacute;scar.&nbsp;</span></p>
<p><span style=""color: #3a3d41; font-family: &#039;Open Sans&#039;, sans-serif; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">Tipo: Feminino<br />Familia Olfativa: Oriental<br />Tamanho:100ml<br />Concentra&ccedil;&atilde;o: Eau de Toilette<br />Dimens&otilde;es Embalagem: 8 x 10 x 8 cm<br />Peso Embalagem: 320g</span></p>",1,Chistian Dior,Feminino
985,9637,CHRISTIAN DIOR JADORE EDP FEM 100ML,90,0,,"<p><span style=""color: #3a3d41; font-family: &#039;Open Sans&#039;, sans-serif; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">Topo: Magn&oacute;lia, melao, pessego, pera, bergamota e tangerina</span><br style=""box-sizing: border-box; color: #3a3d41; font-family: &#039;Open Sans&#039;, sans-serif; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial;"" /><br style=""box-sizing: border-box; color: #3a3d41; font-family: &#039;Open Sans&#039;, sans-serif; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial;"" /><span style=""color: #3a3d41; font-family: &#039;Open Sans&#039;, sans-serif; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">Cora&ccedil;ao: Tuberosa, ameixa, violeta, orqu&iacute;dea, fr&eacute;sia, jasmin, l&iacute;rio-do-vale e rosa</span><br style=""box-sizing: border-box; color: #3a3d41; font-family: &#039;Open Sans&#039;, sans-serif; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial;"" /><br style=""box-sizing: border-box; color: #3a3d41; font-family: &#039;Open Sans&#039;, sans-serif; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial;"" /><span style=""color: #3a3d41; font-family: &#039;Open Sans&#039;, sans-serif; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">Fundo: Alm&iacute;scar, baunilha, cedro e amora</span></p>
<table class=""table-data-sheet"" style=""box-sizing: border-box; border-collapse: collapse; border-spacing: 0px; max-width: 100%; background-color: white; border-bottom: 1px solid #ededed; width: 463.75px; margin: 0px 0px 20px; color: #3a3d41; font-family: &#039;Open Sans&#039;, sans-serif; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial;"">
<tbody style=""box-sizing: border-box;"">
<tr class=""odd"" style=""box-sizing: border-box; border-top: 1px solid #ededed;"">
<td style=""box-sizing: border-box; padding: 10px 20px 11px; border-right: 1px solid #ededed; width: 141px; font-weight: 500;"">Tamanho</td>
<td style=""box-sizing: border-box; padding: 10px 20px 11px; width: 320.75px;"">100 ml</td>
</tr>
<tr class=""even"" style=""box-sizing: border-box; border-top: 1px solid #ededed; background: #f9f9f9;"">
<td style=""box-sizing: border-box; padding: 10px 20px 11px; border-right: 1px solid #ededed; width: 141px; font-weight: 500;"">Concentra&ccedil;&atilde;o</td>
<td style=""box-sizing: border-box; padding: 10px 20px 11px; width: 320.75px;"">Eau de Parfum</td>
</tr>
<tr class=""odd"" style=""box-sizing: border-box; border-top: 1px solid #ededed;"">
<td style=""box-sizing: border-box; padding: 10px 20px 11px; border-right: 1px solid #ededed; width: 141px; font-weight: 500;"">Tipo</td>
<td style=""box-sizing: border-box; padding: 10px 20px 11px; width: 320.75px;"">Feminino</td>
</tr>
<tr class=""even"" style=""box-sizing: border-box; border-top: 1px solid #ededed; background: #f9f9f9;"">
<td style=""box-sizing: border-box; padding: 10px 20px 11px; border-right: 1px solid #ededed; width: 141px; font-weight: 500;"">Familia Olfativa</td>
<td style=""box-sizing: border-box; padding: 10px 20px 11px; width: 320.75px;"">Floral Frutado</td>
</tr>
<tr class=""odd"" style=""box-sizing: border-box; border-top: 1px solid #ededed;"">
<td style=""box-sizing: border-box; padding: 10px 20px 11px; border-right: 1px solid #ededed; width: 141px; font-weight: 500;"">Dimens&otilde;es</td>
<td style=""box-sizing: border-box; padding: 10px 20px 11px; width: 320.75px;"">Embalagem: 19 x 7,5 x 7,5 cm</td>
</tr>
<tr class=""even"" style=""box-sizing: border-box; border-top: 1px solid #ededed; background: #f9f9f9;"">
<td style=""box-sizing: border-box; padding: 10px 20px 11px; border-right: 1px solid #ededed; width: 141px; font-weight: 500;"">Peso</td>
<td style=""box-sizing: border-box; padding: 10px 20px 11px; width: 320.75px;"">Embalagem: 430g</td>
</tr>
</tbody>
</table>
<p>&nbsp;</p>",1,Christian Dior,Feminino
792,1078,AZZARO POUR ELLE 75ML EDP,34,0,,"<section id=""page"" data-column=""col-xs-6 col-sm-4 col-md-4"" data-type=""grid"">
<section id=""columns"" class=""columns-container"">
<div class=""container"">
<div class=""tab-content"">
<section id=""tab2"" class=""tab-pane page-product-box active"">
<div class=""rte"">Topo: Cardamomo e c&iacute;tricos Cora&ccedil;ao: Rosa e l&iacute;rio Fundo: Ol&iacute;bano e madeira de cashmere</div>
</section>
</div>
</div>
</section>
</section>
<footer id=""footer"" class=""footer-container"">
<div class=""container"">&nbsp;</div>
</footer>",1,Azzaro,Feminino
1198,11786,CACHAREL LOU LOU FEM 50ML,29,0,3360373000081,"<p>O Perfume Cacharel Lou Lou Feminino &nbsp;&eacute; forte, marcante, sedutor n&atilde;o tem como passar desapercibida com ele, os homens adoram, para mulher com personalidade , doce na medida certa envolvente e provocante.</p>
<p>Lou Lou Cacharel apresenta uma fragr&acirc;ncia oriental floral,&nbsp; notas de sa&iacute;da: flor de tiar&eacute;, notas de cora&ccedil;&atilde;o: Ylang-Ylang, notas de fundo: Fava tonka e incenso.</p>",1,Cacharel,Feminino
155,1561,CACHAREL LOU LOU FEM EDP 50ML,29,0,3360373000081,"Lou Lou Cacharel Ã© um verdadeiro clÃ¡ssico, lÃ­der de vendas. Perfume ousado, poderoso, Ãºnico e atemporal. Uma fragrÃ¢ncia controversa: Ã© impossÃ­vel ser indiferente a ela.<br>Misterioso como a caixa de Pandora, Cacharel Lou Lou Ã© irresistÃ­vel e fascinante. Ã‰ composto pela bela e sensual Flor de Tiare, sÃ­mbolo Tahitiano de generosidade e aceitaÃ§Ã£o. Ã‰ sensual, intenso e envolvente.<br>",1,Cacharel,Feminino
232,2551,CONVICTION PARIS EDP FEM 90ML,21,2,3442150900422,"<p>Esta fragr&acirc;ncia maravilhosa, intensa e profunda que &eacute; encantadora e revigorante. Esta fragr&acirc;ncia foi elaborada, para mulher bem sucedida e atual. Onde revisa a combina&ccedil;&atilde;o incomum que comp&otilde;e este perfume, mistura-se em acordos arom&aacute;ticos para criar um contraste que &eacute; dif&iacute;cil de perder. </p>
<p>&Eacute; Uma Fragr&acirc;ncia Marcante E Sedutora, Para Quem Gosta De Deixar Um Rastro Delicioso E Envolvente.</p>
<p>Ideal para mulheres extremamente femininas e delicadas, mas que quando menos se espera, surpreendem a todos com uma for&ccedil;a e personalidade incr&iacute;veis.</p>",1,Bleu,Feminino
242,2663,CUBA CACTUS EDP FEM 35ML,3,17,5425017732907,"Cuba Mexico Cactus Feminino 35ml, Ãcone Mundial, SinÃ´nimo De Poder. Uma CombinaÃ§Ã£o De ElegÃ¢ncia, Charme E Sensualidade. Cuba Mexico Cactus Feminino 35ml Ã‰ Uma FragrÃ¢ncia Cativante Que Desencadeia Uma Chama Acesa.<br>",1,Cuba,Feminino
252,2764,CUBA JUNGLE COBRA EDP FEM 35ML,3,7,5425017732204,"Cuba Jungle Cobra Feminino 35ml, Ãcone Mundial, SinÃ´nimo De Poder. Uma CombinaÃ§Ã£o De ElegÃ¢ncia, Charme E Sensualidade. Cuba Jungle Cobra Feminino 35ml Ã‰ Uma FragrÃ¢ncia Cativante Que Desencadeia Uma Chama Acesa.<br>",1,Cuba,Feminino
256,2800,CUBA JUNGLE ZEBRA EDP FEM 35ML,3,7,5425017732211,"Cuba Jungle Zebra Feminino 35ml, Ãcone Mundial, SinÃ´nimo De Poder. Uma CombinaÃ§Ã£o De ElegÃ¢ncia, Charme E Sensualidade. Cuba Jungle Zebra Feminino 35ml Ã‰ Uma FragrÃ¢ncia Cativante Que Desencadeia Uma Chama Acesa.<br>",1,Cuba,Feminino
1120,10998,DAVIDOFF COOL WATER EDT FEM 100ML,26,2,3414202011752,"<p>Notas de Cabe&ccedil;a: Abacaxi, Marmelo, Cassis ou groselha preta, L&iacute;rio, Mel&atilde;o, Lim&atilde;o verdadeiro ou siciliano, L&oacute;tus e Calone<br /><br />Notas de Cora&ccedil;&atilde;o: Mel, Espinheiro branco, Jasmim, Vit&oacute;ria R&eacute;gia, L&iacute;rio-do-vale, L&oacute;tus e Rosa<br /><br />Notas de Base: Amora, Ra&iacute;z de violeta, S&acirc;ndalo, Alm&iacute;scar, Framboesa, Baunilha, P&ecirc;ssego e Vetiver</p>",1,Zino Davidoff,Feminino
994,9727,DIOR DIOR ADDICT EDP FEM 100ML,83,1,3348901181839,"<p>Vibrante, sensual e sofisticada, a fragr&acirc;ncia&nbsp;<strong>Dior</strong>&nbsp;<strong>Addict Feminino Eau de Parfum</strong>&nbsp;conta com toques de jasmim, flor de laranjeira e baunilha. Possui aroma envolvente e fixa&ccedil;&atilde;o irresist&iacute;vel que Dior sempre traz em suas cria&ccedil;&otilde;es.</p>
<p>As notas intensas e ensolaradas de Jasmim Sambac, uma das flores amplamente reverenciadas pela marca, encontram o aconchego e calor profundo e requintado da Baunilha Bourbon mesclado ainda por sensuais notas cativantes de folhas de mandarina, com florais de laranjeira da Tun&iacute;sia.</p>
<p>Segundo seu perfumista, Fran&ccedil;ois Demachy, ""Dior Addict &eacute; uma imediata afirma&ccedil;&atilde;o. &Eacute; completa sem ser opulente e charmosa sem ser demonstrativa.""</p>",1,Dior,Feminino
1227,12070,BVLGARI FEM EDP 100ML TRADICIONAL,62,2,783320402593,"<p><strong>O Perfume Pour Femme Bvlgari</strong>&nbsp;&eacute; hiper-feminina, comtempor&acirc;nea e sofisticada, para mulheres elegantes, independentes, muito charmosas, &uacute;nicas &eacute; um cl&aacute;ssico da Bvlgari.</p>
<p>&nbsp;</p>
<p>A Bvgalri&nbsp;apresenta o Perfume Pour Femme &nbsp;suas notas de sa&iacute;da come&ccedil;am com Jasmim de Sambac, Ylang Ylang, Flor de Laranja e Bergamota, em harmonia com a suavidade e do&ccedil;ura feminina da&nbsp;Mimosa de Grasse, Violeta, Jasmim de Sambac, em suas notas do cora&ccedil;&atilde;o, combinando em suas notas de fundo com&nbsp;Vetiver de Madagascar, Sementes de Ambret e Rosa de Prelude.</p>
<p>&nbsp;</p>
<p><strong>Bvlgari</strong>&nbsp;traz a excel&ecirc;ncia e compet&ecirc;ncia de sua heran&ccedil;a &uacute;nica de joias para o universo das fragr&acirc;ncias com perfumes masculinos, femininos e unissex. A vis&atilde;o de Bvlgari &eacute; unir talentosos designers e criadores com perfumistas de prest&iacute;gio. Cada fragr&acirc;ncia, cada perfume Bvlgari, &eacute; uma express&atilde;o de luxo, capturando a sofistica&ccedil;&atilde;o e eleg&acirc;ncia da marca.&nbsp;</p>",1,Bulgari,Feminino
98,975,AXIS ELECTRIC PINK EDT FEM 100ML,20,3,3595472281028,"Feche os olhos e imagine as faÃ­scas de fogos de artifÃ­cio Ã¡ meia-noite. Axis Electric Pink Ã© como um flash de energia boa. Deixe a magia desta nova fragrÃ¢ncia levÃ¡-lo em seu giro! Ele vai envolve-lo em um halo cintilante, aquecÃª-lo com uma onda de vitalidade e, de repente, vocÃª vai se sentir eletrificada, pronta para ir danÃ§ar atÃ© o fim da noite!<br>A mistura de bergamota e Lichia traz originalidade e leveza Ã¡ fragrÃ¢ncia. O coraÃ§Ã£o Ã© composto de rosa e Jasmim, realÃ§ado por notas de sÃ¢ndalo. Seu perfume simbÃ³lico e misterioso tambÃ©m difunde notas amadeiradas do patchouli e camurÃ§a branca. Axis Electric Pink Ã© uma criaÃ§Ã£o Ãºnica e elegantemente incrÃ­vel.<br>PirÃ¢mide Olfativa:<br>- Notas de cabeÃ§a: bergamota, pÃªssego, lichia<br>- Notas de coraÃ§Ã£o: Rose, Jasmins, SÃ¢ndalos<br>- Notas de base: camurÃ§a Branco, Patchouli, Toffee<br>OcasiÃ£o:<br>- Para aquela noite especial, em que vocÃª queira ""ver e ser vista"". Perfeito para uma festa inesquecÃ­vel ou atÃ© mesmo para um encontro a dois mais apimentado.<br>",1,Axis,Feminino
747,3462,EMPER CHIFON EDP FEM 100ML,18,5,6291103661791,"<p>&bull;Notas de Topo:tangerina e bergamota.<br /><br />&bull;Notas de Cora&ccedil;&atilde;o:jasmim, rosa, raiz de l&iacute;rio e s&acirc;ndalo<br /><br />&bull;Notas de Fundo:baunilha e alm&iacute;scar branco.<br /><br /><br /></p>",1,Emper,Feminino
1176,11562,DOUBLE WHISKY EDP FEM 100ML,5,8,3509166891288,,1,Double,Feminino
182,1864,CALVIN KLEIN ETERNITY EDP FEM 100ML,35,6,88300101405,"Perfume feminino para mulheres romÃ¢nticas, sonhadoras e confiantes. Uma fragrÃ¢ncia mundialmente reconhecida por combinar como nenhuma outra notas florais distintas e requintadas, com um toque e delicadeza e alegria.<br>Calvin Klein Eternity Woman Ã© um delicioso bouquet floral, um convite ao culto da feminilidade e romantismo inerentes Ã  mulher.<br>Um perfume que nÃ£o pode faltar em sua coleÃ§Ã£o, Eternity Woman, de Calvin Klein, tem uma legiÃ£o de fÃ£s ao redor do mundo e com certeza conquistarÃ¡ um lugar em seu coraÃ§Ã£o.<br>",1,Calvin Klein,Feminino
426,6320,NEW BRAND EXTASIA EDT FEM 100ML,7,0,5425017731016,"O Prestige Extasia da New Brand Ã© um perfume feminino envolvente e incomparÃ¡vel, seu aroma charmoso e atraente chama a atenÃ§Ã£o por onde passa.<br>O Prestige Extasia Ã© um perfume exÃ³tico e tentador para a mulher sedutora, charmosa e dinÃ¢mica, que gosta de enfrentar desafios diariamente.<br>A FragrÃ¢ncia: Sua rica composiÃ§Ã£o de frutas, flores e Ã¢mbar trazem leveza, frescor e sensualidade a fragrÃ¢ncia. SinÃ´nimo de elegÃ¢ncia e bom gosto.<br>Familia Olfativa: Floral, Frutal.<br>Notas de Topo: Bergamota, caqui, notas verdes.<br>Notas de CoraÃ§Ã£o: Flores brancas, flor de lÃ³tus e lÃ­rio.<br>Notas de Fundo: Ã‚mbar e acordes de madeira.<br>",1,New Brand,Feminino
45,3697,BRITNEY SPEARS FANTASY EDP FEM 100ML,20.7,12,900000255,"Esta fragrÃ¢ncia Ã© uma poÃ§Ã£o mÃ¡gica do amor, uma doce tentaÃ§Ã£o que deixa um rastro de sensualidade envolvente. O divertido desenho da caixa Ã© uma embalagem perfeita para o belo design do frasco fÃºcsia. Decorado com cristais Swarowski, o frasco tem um anel com caminho de pedras que representam a busca do amor eterno.<br>Fantasy Ã© para a mulher sedutora, cativante e sonhadora. A estÃ³ria comeÃ§a com um divino mix de deliciosas lichias vermelhas, marmelos dourados e exÃ³ticos kiwis. Um jogo provocante, envolvendo um delicioso acorde caramelado, pÃ©talas de jasmim e a sexy orquÃ­dea, misturadas com chocolate branco. No fim, um feitiÃ§o Ã© feito com um surpreendente final do cremoso almÃ­scar, encantadas raÃ­zes de Ã­ris e sensuais notas amadeiradas.<br>",1,Britney Spears,Feminino
46,3743,BRITNEY SPEARS FANTASY INTIMATE EDP FEM 100ML,32,0,900000260,"Britney Spears Fantasy Intimate Tester 100ml, Ãcone Mundial, SinÃ´nimo De Poder. Uma CombinaÃ§Ã£o De ElegÃ¢ncia, Charme E Sensualidade. Britney Spears Fantasy Intimate Tester 100ml Ã‰ Uma FragrÃ¢ncia Cativante Que Desencadeia Uma Chama Acesa.<br>",1,Britney Spears,Feminino
323,4239,HUGO BOSS FEMME EDP FEM 75ML,46,1,737052041353,"Boss Femme, um perfume Hugo Boss, traz o segredo da nova feminilidade, irradiante, autÃªntico e sofisticado, seu perfume ilumina e encanta no primeiro instante. Ele Ã© feito para mulheres decididas e<br>seguras, que enfrentam o mundo a sua maneira, com delicadeza e determinaÃ§Ã£o. Uma fragrÃ¢ncia suave e viva, repleta de generosidade, deliciosa e refrescante. Seus aromas envolventes refletem perfeitamente a<br>personalidade da mulher jovem e contemporÃ¢nea, que alia sensualidade e sucesso. Em uma mistura floral frutal, as notas de saÃ­da combinam bergamota, groselha negra e pÃªssego, jÃ¡ as notas de coraÃ§Ã£o introduzem a suavidade das flores com acordes de frÃ©sia, jasmim de madagascar, lÃ­rio oriental e<br>pÃ©talas de rosa da bulgÃ¡ria. As notas de fundo sÃ£o formadas por uma mistura de Ã¢mbar e almÃ­scar.<br>",1,Hugo Boss,Feminino
433,6397,NEW BRAND GOLD WOMEN EDP FEM 100ML,7,25,5425017734314,"Vibrante e sensual, Perfume de inspiraÃ§Ã£o fresca, floral e amadeirada. Notas de Laranja, framboesa, flor de laranjeira, mel, jasmim, gardÃ©nia, Ã³leo de nÃ©roli, pachuli, mel e Ã¢mbar, sÃ£o a combinaÃ§Ã£o inesperada e inesquecÃ­vel.<br>Hoje em dia a New Brand Ã© uma das melhores linhas de perfumes<br>importados no mercado, com excelente apresentaÃ§Ã£o, qualidade e<br>durabilidade em suas fixaÃ§Ãµes. Os perfumes da New Brand sÃ£o muito<br>conhecido por usar fragrÃ¢ncias extremamente semelhantes aos perfumes<br>originais das grandes grifes.<br>",1,New Brand,Feminino
293,3350,ELIZABETH ARDEN GREEN TEA EDP FEM 100ML,24.3,2,85805268848,"O Perfume Green Tea Scent da Elizabeth Arden Ã© perfeito para deixar as mulheres com um cheiro delicioso e refrescante. Seu aroma suave evoca elementos da natureza e ainda proporciona uma sensaÃ§Ã£o revigorante. Ideal para ser usado no dia a dia, esse incrÃ­vel perfume pode ser aplicado em todo o corpo.<br>",1,Elizabeth Arden,Feminino
249,2731,CUBA HOLLYWOOD EDP FEM 35ML,3,12,5425017733645,"Cuba City Hollywood Edp Feminino 35ml, Ãcone Mundial, SinÃ´nimo De Poder. Uma CombinaÃ§Ã£o De ElegÃ¢ncia, Charme E Sensualidade. Cuba City Hollywood Edp Feminino 35ml Ã‰ Uma FragrÃ¢ncia Cativante Que Desencadeia Uma Chama Acesa.<br>",1,Cuba City,Feminino
328,3653,ESTELLE EWEN IN BLACK POUR FEMME EDP FEM 100ML,18,3,3700134404145,"Perfume feminino oriental floral. Inspirado na mulher moderna, autÃªntica e Ãºnica, Clinique Aromatics in Black destaca uma fragrÃ¢ncia misteriosa e sedutora.<br>Clinique Aromatics in Black Ã© sensual, marcante e poderoso. A combinaÃ§Ã£o da poderosa mirra com notas de frutas e flores exÃ³ticas leva a um perfume deslumbrante. O frasco traz o mesmo design do clÃ¡ssico Clinique Aromatics Elixir e da versÃ£o Clinique Aromatics in White.<br>familia-olfativa: Oriental<br>perfil: Sofisticado, Exuberante<br>ocasiao: Dia, Noite, Outono/Inverno, OcasiÃ£o Especial<br>olfactive-pyramid: Topo: Grapefruit e Bergamota.; Corpo: Jasmim e Osmanthus.; Fundo: Mirra e Vetiver.<br>",1,Estelle Ewen,Feminino
16,202,ANIMALE INSTINCT EDP FEM 50ML,23,1,892456000631,"Dedicado As Mulheres Atraentes, Que Gostam De Libertar Seus Desejos Mais Selvagens E De Celebrar A PaixÃ£o.<br>O Frasco Pink Com Detalhes Em Animal Print Remetem A Feminilidade E, Ao Mesmo Tempo, A PresenÃ§a Marcante Das Mulheres Que Deixam Um Rastro Cativante Por Onde Passam.<br>Animale Instinct Femme Edp Conta Com Uma Delicada ComposiÃ§Ã£o Nas Notas De CabeÃ§a Formada Por Flores De Mandarina Frescas, Bergamotas Crocantes E GardÃªnias Brancas Perfumadas. No CoraÃ§Ã£o Ou Notas De Corpo, A Mistura De Flor Branca De Jasmim, A Pura Flor De Laranja E A Vibrante PeÃ´nia Evocam Um Delicioso Aroma Floral Que Seduz E Ilumina Os Sentidos. As Notas De Fundo Tem Um Toque Fresco De Musgo, De Vetiver E Ã‚mbar Quente, Que Harmonizam A FragrÃ¢ncia Com Um Perfeito Balanco Finamente Envolto De DiversÃ£o, GraÃ§a E Fantasia.<br>",1,Animale,Feminino
255,2797,CUBA JUNGLE ZEBRA EDP FEM 100ML,6,1,5425017732464,"Cuba Jungle Zebra Feminino 100ml, Ãcone Mundial, SinÃ´nimo De Poder. Uma CombinaÃ§Ã£o De ElegÃ¢ncia, Charme E Sensualidade. Cuba Jungle Zebra Feminino 100ml Ã‰ Uma FragrÃ¢ncia Cativante Que Desencadeia Uma Chama Acesa.<br>",1,Cuba,Feminino
1143,11237,KENZO FLOWER BY KENZO EDP FEM 100ML,57,0,3352818518800,"<section id=""page"" data-column=""col-xs-6 col-sm-4 col-md-4"" data-type=""grid"">
<section id=""columns"" class=""columns-container"">
<div class=""container"">
<div class=""tab-content"">
<section id=""tab2"" class=""tab-pane page-product-box active"">
<div class=""rte"">Notas de topo: Bergamota da Cal&aacute;bria e Cassis ou groselha<br /><br />Notas de cora&ccedil;&atilde;o: Rosa b&uacute;lgara, Jasmim, P&ecirc;ssego e Ylang Ylang<br /><br />Notas de fundo: Alm&iacute;scar branco, Heliotr&oacute;pio e Violeta</div>
</section>
</div>
</div>
</section>
</section>
<footer id=""footer"" class=""footer-container"">
<div class=""container"">&nbsp;</div>
</footer>",1,Kenzo,Feminino
287,3250,DOLINE KISS EDT FEM 100ML,8,6,5055121800881,"Doline Kiss Ã© uma mistura sutil entre notas frutais e florais que encanta mulheres jovens que sÃ£o dinÃ¢micas e alegres.<br>Sua fragrÃ¢ncia Ã© levemente adocicada e fresca.<br>Notas de saÃ­da: Laranja, morango, pÃªssego e ameixa.<br>Notas de coraÃ§Ã£o: Framboesa, LÃ­rio do Vale, Rosa, Jasmim e Junquilho.<br>Notas de fundo: AlmÃ­scar e madeira de cedro.<br>",1,Doline,Feminino
348,4777,KAREN LOW LADY GOLD EDP FEM 100ML,18,3,3700134405289,"Karen Low Lady Gold Edp 100ml, Ãcone Mundial, SinÃ´nimo De Poder. Uma CombinaÃ§Ã£o De ElegÃ¢ncia, Charme E Sensualidade. Karen Low Lady Gold Edp 100ml Ã‰ Uma FragrÃ¢ncia Cativante Que Desencadeia Uma Chama Acesa.<br>",1,Karen,Feminino
269,2933,DANIA EDP FEM 100ML,19,2,3700134406040,"Karen Low Geparlys Dania For Women Edp 100ml, Ãcone Mundial, SinÃ´nimo De Poder. Uma CombinaÃ§Ã£o De ElegÃ¢ncia, Charme E Sensualidade. Karen Low Geparlys Dania For Women Edp 100ml Ã‰ Uma FragrÃ¢ncia Cativante Que Desencadeia Uma Chama Acesa.<br>",1,Dania,Feminino
